tweet,label
"Tak Banyak yang Tahu, Ini 6 Manfaat Kumis Kucing bagi Kesehatan, Di Antaranya Menyehatkan Jantung http://dlvr.it/RlHMZH",0
"Perkara status whatsapp buibuk kampunh bilang nata decoco terbuat dari plastik, akhirnya tiap saur gabisa lagi cemilin natadecoco. Dah ku yakinin pake pernyataan dari BPOM juga ga ngaruh.",1
Jyach penyakit org tua masuk angin ajee ini badan hadehh,1
"Malem2 ngaji ada yg aneh....di Qur'an yg sama, kata ""aulia"" disurah al-a'raf:3 diterjemahkan sebagai pemimpin...sementara di al maidah:51, diterjemahkan sebagai teman setia.....",1
Biasanya berbau coklat mengandung minyak babi disana. Cmiiw,1
 pernah denger cerita jd buta krn lensa kontak meleleh dimata akibat si pengguna bermain api unggun,1
"Katanya minum air kelapa, bayi akan keluar bersih. Jadinya rahim dia kotor ke acane? Bersih daripada apa?

Pening teman, kome!",1
"Hikmah Covid-19 corona virus. Lapisan ozon mulai menutup, Industri-industri raksasa di seluruh dunia menghentikan mesinnya (Kecuali di Indonesia). Alam sedang memulihkan Ekosistemnya. Bumi meneruskan hidupnya yang indah dan menempatkan manusia di kandang...",1
"Biskuit Mudah Terbakar, Nissin Bantah Produknya Mengandung Lilin http://dlvr.it/KjTMJm
",1
"Padahal Mustafa Kemal laknatullah adalah musuh terbesar umat Islam, karena dialah <semoga azab terus ditimpakan... http://fb.me/8mi39pRZ6",1
"kau mandul ,istrimu dokter atau sekolah dibidang kesehatan ? bulu kucing penyebab gangguan janin ha ? apa kau dengar bunuh kucing , dengar",1
"5 Manfaat Air Mawar Untuk Kesehatan Anda https://indeksnews.com/5-manfaat-air-mawar-untuk-kesehatan-anda/ lewat 
@Indeks
 News",1
"Dengar Info Facebook akan Ditutup, Status Perpisahan dari Banyak Akun Ini Bikin Senyum… https://goo.gl/fb/E5Mw8e",1
Warga Negara Australia bernama Antonius Reiner Haryanto diangkat menjadi menjadi Direksi di BUMN Indonesia Adalah Titik Awal Masuknya WNA lainnya Ke BUMN #erickout #JagaJokowi #TolakWnaJadiDireksiBumn,1
Memakai emas sampai lengan dapat menyebabkan kanker yang membuat otaknya harus di potong ketik 1 untuk setuju,1
banyak sekolah mulai menerapkan sistem pembelajaran hybrid,0
Hampir sebulanan skip minum vitamin sama kalsium. Kena debu dikit lsg flu. Gigi bentar2 nyeri.,1
"W baca artikel lengkapnya, di akhir malah ngomongin ibu hamil tidak boleh makan durian. Apaan coba https://jakarta.tribunnews.com/2020/02/21/kpai-ingatkan-wanita-berenang-di-kolam-bareng-laki-laki-bisa-hamil-begini-penjelasannya",1
Sudah masuk berita hongkong pagi ini dalam kurun waktu 30 tahun pulau Jawa akan tenggelam,1
"(Ceratotherium simun cottoni) Badak Putih Utara bertahan hidup 55 juta tahun di bumi, bertahan dari ganasnya jaman es, perubahan iklim, gempa bumi besar. Namun tidak dapat bertahan dari ganasnya homo sapiens dan resmi punah. Good bye",1
Twit lain bilang Covid-19 dalam inkubasinya membeku di saluran pernafasan. Makanya sesak. Solusinya minum air hangat. Gue banget kopi panas ngebul!,1
"Ramalan soal jawa yang patah juga erat kaitannya dengan gunung slamet. Jadi menurut mitos masyarakat setempat, seandainya gunung ini meledak, maka jawa akan benar-benar terbelah. Bahkan menurut sesepuh di sana, kejadian tersebut akan membuat laut utara dan selatan jawa bertemu.",1
RT @shpk69: Cek paru-paru dan jantung agan dengan segalon air mineral - http://kask.us/8145963 #kaskus,1
"Bukan hanya MABOK KEKUASAAN, Sultan. Dia juga MABOK UTANG!!

#JiwasrayaSkandalPilpres
#JiwasrayaSkandalPilpres

Duh, Sultan Brunei Sindir Jokowi Pemimpin Mabuk Kuasa?
Ini Faktanya
https://idtoday.co/2019/12/duh-sultan-brunei-sindir-jokowi.html",1
"Kalo menyerap bakteri atau kuman gitu nggak tau aku nder, tapi kalo virus kayaknya enggak deh. Setauku bawang itu ada antioksidannya, tp ga berpengaruh sama virus kalo menurutku. Kemarin aku juga dapet kiriman gituan juga wkwkwk",1
"Berikut ini tujuh manfaat dari bunga pisang untuk kesehatan:

1. Anemia

Bunga pisang kaya… https://instagram.com/p/BGYmHRxLOkL/",0
"mikir kenapa jadi breakout, dari jumat sampe kemarin udah minum chatime 2x minuman family mart 2x ditambah brownies dan ngemil kacang mede

jerawat:",1
"Kalo paspampres aja boleh dan bisa nyatronin kantor polisi..., masa rakyat ga boleh nyatronin presidennya??",1
"New Tumblr post: ""Makassar – Meskipun belum ada bukti kuat bisa menyembuhkan covid-19, namun minyak kayu putih diyakini bisa menghambat proses replikasi virus. Sehingga, pasien corona mendapat peluang lebih besar untuk sembuh.

Saat… https://instagram.com/p/CAD97dCHrjh/?igshid=1jrg3pdimiwm5"" …
2.08 PM · 12 Mei 2020·IFTTT",1
"Angel pemberitaan yg sengaja merendahkan perempuan, pemberitaan yg berakhir dg olok” belaka. 
Harusnya media bekerja lebih baik lagi untuk menginvestigasi fakta.

Janda Cianjur Hamil Tanpa Hubungan Seks: Angin Kencang Masuk Vagina Saya",1
SEHATNEWS.COM - Sirip Hiu Tak Bermanfaat Bagi Kesehatan http://twurl.nl/x40ogf,1
"Babi makan dedek, sapi makan rumput Cacing pita ,,hidup di rumput , Kok bisa,,ya,,babi banyak mengandung cacing pita,,?? ( 32 thn dijejali)",1
"Makan buah akan lebih baik dikonsumsi sblm makan siang, Pisang atau pepaya sangat bagus untuk metabolisme pencernaan #InfoEsia",1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih – http://Fimela.com https://masasih.id/kesehatan/tips-memutihkan-kulit-ketiak-hitam-dengan-minyak-kayu-putih-fimela-com/,1
RACUN DARI NASI #copasDariFP Keluarkan nasi dari rice cooker kalau sudah matang. Kalau lebih dari 12 jam menjadi pemicu diabetes. Kebiasaan yang Jadi Pemicu… https://instagram.com/p/Bu5U9k3HIn1p_ngeFruuP8HHEdza32tpR8JZUU0/?utm_source=ig_twitter_share&igshid=jlrc6qr6pkkp,1
"Mulai hari ini terjadi ""FENOMENA APHELION""

menjauhnya matahari dari permukaan dari 90.000.000km mnjadi 152.000.000km

Akan terjadi pe bln Agustus di mungkinkan hawa dingin❄Leaf fluttering in wind akan menyelimuti nya... 

Bersiap-siap Kridong wan-kawanSmiling face with open mouth and smiling eyesFolded hands",1
Harimau Jawa: Punah atau Tidak?: Apakah benar harimau Jawa sebenarnya tidak punah? Jika benar (selama ini) me... http://bit.ly/1qSWw33,1
Trik Cara Mendapatkan Paket Data Internet Kuota Gratis 20GB Semua Operator ,1
Terus kalau minyak goreng bisa diminum menandakan apa?  Indonesia bebas kolestrol kah wkwkwk,1
vaksin mengandung magnet/chip dsb apalah itu(?) .... bapaknya lagi keringetan kali bisa nempel tu coin 1000an td nyoba nempelin trnyata bisa nempel kok padahal blm vaksin hahahaha,1
Boleh Tidak Mandi saat Sedang Demam? https://bertuahpos.com/lifestyle/boleh-tidak-mandi-saat-sedang-demam.html?utm_source=dlvr.it&utm_medium=twitter,1
"Sumpahhhh yaaa !!! Syykaaaaa bangettt sama CMP ... Rasanya segerr dan enakk bangett... selainnn buat ASI BOOSTER , aku minum cmp buat tingkatin imun tubuh.. Untuk cegah Virus corona… https://instagram.com/p/B-dRsvYg9K6SjzHMhtlYYR7vGRUUJjuQKL8gNI0/?igshid=ewusmasd3uro",1
"Wanita ini Mengaku Dihamili Ikan, Pas Diperiksa Dokter Spesialis Trnyata Kista http://dlvr.it/RMVZwY",0
"18. #BerbagiManfaat Naah! Sekarang percaya kan, banyak banget manfaat dari KEMUNING ini twips :)",1
"..bukan malah merazia seperti itu, kenapa mesti Warteg. Nggak sekalian rumah makan atau restoran cepat saji saja yg punya dampak lebih",1
"Pelopor usus buntu, boba tsb menyumbat sirkulasi usus Smiling face with open mouth and smiling eyes",1
Jokowi Siapkan Perpres Demi Permudah Tenaga Kerja Asing - http://Kompas.com https://fb.me/1LOMbKedJ,1
"3. Slain itu vaksin jg mnggunakn mdia biakan virus yg brsl dr jaringn ginjal kera (sel vero), sel dr ginjal anjing, & dr retina mata manusia",1
"Presiden Jokowi, Mana Janjimu Beli Kembali Indosat yang Dulu Dijual Megawati? http://goo.gl/PNfDWb",1
"Pada tahun 2015-2017, pemerintah telah membelanjakan anggarannya utk hal yg produktif.

- Infrastruktur: 6 bandara baru; 9.544 km jalan rekonstruksi, pelebaran dan pembangunan baru; 105 bendungan baru; 818 km rel kereta api, 341.500 unit rusun, rumah khusus, dan rumah swadaya.",1
"Pencegahan Virus New Corona, termasuk merokok lhooo...",1
vapor ? — Rokok itu berbahaya! Kita yakin kamu pasti sudah hapal dengan tulisan pada bungkus rokok tanpa perlu ... http://ask.fm/a/c4dh3610,1
Ini Dia Jutaan Manfaat Buah Pisang Untuk Kesehatan Kita,1
"Setelah jahe jadi langka akibat disebut bisa cegah Corona, kini garam pun disebut bisa atasi Corona bila dipakai berkumur dengan air hangat. Benarkah?",1
"Bisa jadi pengganti parfum, air mawar pun ampuh untuk jaga kesehatan kulit. Gimana caranya?",1
"For you too!
Aku bukan anak kedokteran jadi gatau vertigo itu bisa disembuhin apa penyakit ""kumatan"" macam asma, darah rendah. Hopefully you always love eating, get good quality of sleeping and take a rest when u feel tired even though u r in very busy schedule. Love u!",1
Apakah Bulu Kucing Bisa Menyebabkan Asma? http://bit.ly/10tNblT,1
Tanaman kumis kucing memiliki manfaat untuk meringankan beberapa penyakit. Kumis kucing juga sering dijadikan obat saluran kemih hingga meringankan batuk.,0
"Saat Demam Lebih Baik Mandi atau Tidak? Ini Kata Dokter: Tubuh demam dan menggigil, benarkah tidak boleh mand... http://bit.ly/2bzC3MA",0
#didyouknow komedo mengganggu bisa kamu hilangkan dengan oleskan pasta gigi di daerah komedo. Diamkan dan bilas bersih dengan air dingin.,1
Sumbangan Rp 2 triliun dari keluarga Akidi Tio untuk penanganan COVID-19 jadi perbincangan. #kumparanNEWS,1
Makan mie instan campur nasi ternyata berbahaya. Padahal banyak yang doyan dan enak banget. Apa bahayanya? Baca... https://fb.me/WFuKDl1R,1
"Bisa Berakibat Fatal Bagi Kesehatan Hingga Sebabkan Kematian, Rasulullah SAW Melarang Mandi di 3 Waktu ini http://dlvr.it/Rtt8PR",1
"Bertahan 55 Juta Tahun, Badak Putih Utara Resmi Punah",1
Makanan Berbahaya Untuk Bayi : -Garam -Madu -Teh -Putih telur -Coklat http://fb.me/1IsCmFrN1,1
"Karena hati mengandung retinol yang tinggi. Retinol ini adalah bentuk vitamin A yang berbahaya bagi bayi. 
@Harian_Jogja",1
"Sumbangan 2 triliun! Wajah berteriak ketakutan

Itulah dana hibah yang diterima Pemprov Sumatera Selatan untuk penanggulangan Covid-19, 

dari pihak yang mengatasnamakan keluarga almarhum Akidi Tio 

Keluarga Akidi memiliki bisnis di bidang pembangunan dan kontraktor

https://regional.kompas.com/read/2021/07/27/073908178/keluarga-akidi-tio-ayah-hingga-anak-pengusaha-sumbang-rp-2-triliun-untuk?page=all
",1
Pelarangan pengibaran bendera merah putih di PIK,1
#teamfollowback #teamfollowback Juice Daun Pepaya Untuk Obat Demam Berdarah http://chilp.it/731711 #teamfollowback #501aday,1
"Kil, molor..inget td begadang menyebabkan kanker hati.. RT 
@ekillers_86
: Lahhhhh ??? RT 
@aqidarrr
: ... http://m.tmi.me/19zY0R",1
"[SALAH] Lensa Kontak Meleleh Karena Barbeque

Daur ulang hoaks yang sebelumnya beredar pada 2006. Melihat atau berada di dekat api tidak akan membuat lensa kontak meleleh, karena titik lelehnya tinggi (diatas 121 derajat ...

Selengkapnya di http://bit.ly/2ZqwI5h
 #LawanHoax",0
"Air kelapa muda kasih
Jeruk nipis
Madu asli
Garam dapur
Dan di minum...

Anti covid alami..
Insyaallah..",1
Telapak Tangan Berkeringat Tanda Lemah Jantung?: Telapak tangan yang berkeringat bisa disebabkan apabila ia cemas. http://bit.ly/1sstIwM,0
"Waspada thd beras mengandung pemutih ya, Bu. Tdk hanya menyebabkan kanker kandung kemih, tp juga asma pada anak-anak. #InfoSehat",1
Aroma serai akan mengusir nyamuk dari rumah kita. #BasmiHamaAlami,1
Herbal kayu bajakah obat kanker payudara,1
Manfaat Labu Siam (Waluh) https://goo.gl/fb/FjWLkZ,1
"Selain untuk kecantikan, madu juga dapat berkhasiat untuk membantu penyembuhan luka. ",1
Dampak makan mie instan pedas yang berkepanjangan,1
Benarkah Sirip Ikan Hiu Bermanfaat untuk Kesehatan?: Hal tersebut dikarenakan banyak orang meyakini bahwa sir... http://bit.ly/2aeskJA,1
KaskusBerita: Akar Dandelion Bisa Bunuh Sel Kanker dalam 48 Jam https://goo.gl/fb/Ly7sdG #breakingnewshealth,1
"Retweeted Indah Dewi Pertiwi (
@IDP_Keci
):

Tusuk gigi juga tidak bisa menularkan HIV karena virusnya tidak bisa hidup di ruang terbuka.",0
"Menyehatkan saluran pencernaan dan baik untuk pengidap diabetes. Ini manfaat susu kambing. #TempoGaya
https://bit.ly/3bh0XA7",0
"Manfaat Buah Mangga.
1. Mencegah jerawat
2. Menyehatkan kulit
3. Meredakan inflamasi kulit
4. Mendorong terbentuknya kolagen
5. AHA menghilangkan sel kulit mati
6. Mencegah kanker
7. Menambah berat badan
8. Mengatasi masalah pencernaan
9. Menyembuhkan anemia
10. Menunda penuaan",0
"fyi biji apel mengandung sianida gaes,bisa dicoba :)",1
"[SALAH] Vaksin Sinovac Mengandung Sel Kera Hijau Afrika 

FAKTANYA, sel kera hijau Afrika (Vero Cell) BUKAN merupakan kandungan dalam vaksin Sinovac, melainkan ...",0
"Sbnar.a sih mkanan belo tpi be birus jdi diaa di maukin dalam kaleng hahaha @niinania: Itu virus ? Oh, kukira makanan meyong :D",1
"Menjijikkan, Kader PDIP Minum Bekas Air Cucian Kaki Megawati http://fb.me/1yVn0cbPh",1
Erdogan cium tangan Joe Biden. Serendah itukah Turki dihadapan AS?? Bagaimana dengan perasaan mereka yang mengidolakan Erdogan disini? ,1
BPOM Pastikan Coklat Cadbury Mengandung Minyak Babi http://ift.tt/1pA5oGj,1
Dampak Kebanyakan makan sate bikin 7 keliling.,1
,0
#HoaxBuahKalengHIV 6/14 termasuk kandungan darah dan virus HIV dalam makanan kaleng,1
Diam-Diam David Beckham Ke Wamena-Papua - Potret Anak Melanesia,1
"I mostly agree with BEM UI recent postings... but not this one. The fact is that many companies i.e LG, Hyundai, etc has decided to move to Indo bcs of Omnibus Law. Investment banks like JP Morgan even stated the support. So, yeah they do bring a lot of jobs for us.",1
"Duh!! Tanpa Anda Sadari, Proyek Tol di JaTeng Robohkan 164 Masjid!! @jalanislam@duniaislam",1
"Intinya semua akan ditata dengan prinsip dasar. Yang pada dasarnya boleh masuk harus dipermudah. Yang tidak boleh masuk misalnya, pekerja kasar, jangan sampai masuk,” kata Hanif.”",0
"Woww RT 
@AliaOelfa
: hadeehhh pantesan.....stop minum teh manis! Sering kencing saat puasa, apa normal?? - http://kask.us/10040902 #kaskus",1
"Walau mandi malam sedikit berbahaya, tetap saja banyak yang melakukannya",1
"Berkat dr. Richard ku jd tau mana krim berbahaya, dan ternyata Kelly yg dianggap mengandung merkuri dari dlu karena harganya yg murah justru tidak ada merkurinyaSlightly smiling faceSlightly smiling faceSlightly smiling face",1
"Katanya makan coklat bisa menaikkan mood,tp sama aja ini",1
Pasukan zionis memukuli gadis-gadis di sekitar Bab al-Amud di #Yerusalem yang di kuasainya.,0
"Ampuh Atasi Asam Urat, Ini 6 Manfaat Labu Siam untuk Tubuh #labusiam via 
@jpnncom",0
"di negara koruptif seperti indonesia, seorang ex napi bisa jadi pimpinan dewan dan ngebet betul ingin jadi wagub. padahal kita tau, bagi maling tidak ada kapok dalam kamusnya",1
Indonesia Akan Didera Gelombang Panas Mematikan | Iptek | DW | 20.06.2017 http://fb.me/31bGKcKGh,1
"timerosal yg terkandung dalam vaksin sedikit demi sedikit akan merusak sel-sel otak pada anak, yg mengakibatkan sel otak anak tdk berfungsi",1
Yang paling kece berenang bisa menambah tinggi badan! Tapi buat yg masih di masa pertumbuhan ya :P hhi #infoGoci,1
"Buat penikmat kopi, jom mencegah covid-19 oleh Empat Petang! [2/2]",1
#MitosDiet: Minum air hangat bs bantu melarutkan lemak. Air pada suhu berapapun = 0 Kal. Cara terbaik Bakar Lemak adl olahraga kardio.,0
vaksin atau suruh minum pil kb :(,1
"Sudahkah kamu mengurangi konsumsi minyak kelapa? 
@American_Heart
 berikan laporan ttg tingginya kadar lemak jenuh. https://goo.gl/oYuy1K",1
Sy dengar sdh ada FATWA dr Muhammadiyah tentang haram nya umat islam memilih PSI..???? Smoga benar apa adanya.,1
"Program PERTAHANAN IMUN dari jamur CORDYCEPS yang sudah direkomendasikan banyak tokoh dan ahli herbal, salahsatunya Ratu Elizabeth.

Kopi Mansap berbahan Cordyceps sangat direkomen khusus kamu yg ingin perkuat Imun dan cegah Corona. Juga memperkuat Paru Paru dan VO2MAX.",1
"[SALAH] ""zionis Israel menebar VIRUS AIDS di pembalut wanita""

Hoaks daur ulang, klikdokter(dot)com: ""Jika memang ada virus HIV yang dimasukkan ke dalam pembalut, maka virus tersebut tidak akan bertahan lama karena pembalut ...""

Selengkapnya di http://bit.ly/2TGcApy #LawanHoax",0
Pisang bagus untuk pencernaan sm system kerja otak loh hehe,1
info ukm Hati Hati ! Bisnis Waralaba Ini Berbahaya – Ayam Bacok: http://bisnisumkmonline.com –   Hati Hati ! Bisni... http://bit.ly/1Vap0Og,1
"Itu bagus kebijakannya padahal, salah satu mengisi kas negara yang kosong",1
"
@olegunnnn
 ikhtiar minum / bikin resep untuk mencegah ( virus corona ) covid - 19 : 
1. kayu secang + serai + jahe 
2. serai + lemon + madu 
3. kunyit + kayu secang + jeruk nipis + lengkuas 
bisa di seduh langsung atau di rebus dlu sktar 2-3 menit 
air 300 ml",1
2. Rasa (sakit) nyeri pada #Maag disebabkan oleh rangsangan asam lambung terhadap lapisan mukosa lambung.,1
Tips Memutihkan Kulit Ketiak Hitam dengan Minyak Kayu Putih http://dlvr.it/RGwhJR,1
Ingat!!!!!! HIV/AIDS tidak dapat disembuhkan! Tapi dapat dicegah perkembangan virusnya dengan ARV,1
Cek Fakta: Foto Ini Bukan Bukti Lapisan Ozon Membaik Akibat Wabah COVID-19,0
"Asam Jawa 

Meningkatkan Sistem Kekebalan Tubuh Manfaat asam jawa didapat karena adanya antioksidan di dalamnya yang dapat membantu mengurangi risiko penyakit kronis. Antioksidan akan bekerja melindungi tubuh dari kerusakan radikal bebas yang merupakan produk sampingan",0
"Pandemic Global telah mempercepat Tsunama Disrupsi yang seharusnya datang 3-5 tahun lagi Oleh karena itu, makin banyak orang tidak siap. PHK besar-besaran BCA segera terjadi, Teller dan CS akan dihilangkan. Peluang rekrut CS dan…https://lnkd.in/g7U6kPH",1
"G pakai masker lebih aman, bebas mnghrup udara segar, virus it jgn dianggap besar, kl rajin wudhu Insya'Allah aman dr virus
",1
kencew unix's Cek Paru-Paru dan Jantung dengan Segelas Air Mineral: Untuk agan yang sering sesek karena ngerokok...http://bit.ly/wt9yKYY,1
"Melansir dari tribunnews.com, diketahui jika informasi tersebut tidak sesuai dari fakta alias HOAX",0
Sembuhkan Kanker Paru dengan Bawang Putih http://bit.ly/2d3WWlm #QurbanDemiBangsa,1
Beredar kabar yang menyebutkan Kementerian Agama (Kemenag) menghapus Pendidikan Agama Islam dan Bahasa Arab dari kurikulum Madrasah. Kabar tersebut beredar di media sosial menyusul diterbitkannya surat edaran KMA No 183 tahun 2019. Adapun surat edaran … https://instagr.am/p/CCjLaR8Hz0A/,1
"#PejuangGerakan 
@Telkomsel
 Zat nikotin yg terkandung dlm rokok mengandung candu, bisa menyebabkan seseorang ... http://m.tmi.me/yaP8v",1
Ayo jangan malas mandi pagi! Salah satu upaya untuk bikin tubuh menjadi lebih segar sepanjang hari dengan mandi di pagi hari. Ini manfaat lainnya untuk kesehatan: #ManfaatMandiPagi ,0
"Malas Pakai Kacamata, Apakah Minus pada Mata Bisa Bertambah? http://detik.id/6gGNge via 
@detikHealth",0
"Meski tak sepopuler jahe atau kunyit, tapi manfaat lengkuas untuk kesehatan tak bisa dipandang sebelah mata. Iya, sama kayak manfaat Jungkook di hidup aku, tak bisa dipandang sebelah mata Wajah lega",1
"AZAB DI DUNIA.. Sewaktu Mustafa Kemal Ataturk meninggal dunia, tidak seorang pun yang memandikan, ... http://azlinda2.tumblr.com/post/143082471837",1
"benarkah akan ada gempa mag:8,8 di jawa timur, dan berpotensi tsunami dengan ketinggian 20 meter?
yang kabarnya waspada di pantai laut selatan",1
Cek Fakta : Asap Batok Kelapa jadi Obat Covid-19,0
"Nah, kalu dipikir-pikir sangat bermanfaat juga si daun kelor mistis ini untuk kesehatan. Mau coba mengkonsumsi nggak nih guys? Pasti mau dong, kan demi kesehatan. Kalau ingin tau hal-hal menarik lainnya, pantengin terus ya http://PALA.ID ya. #United #Mourinho #PALA",1
Heboh Aktivitas 'Ritual Pemuja Setan' di Kampus Itenas Bandung https://nusawarta.info/2020/07/heboh-aktivitas-ritual-pemuja-setan-di.html,1
